personID:ID(Person),roadUser,gender,age,ageGroup,:LABEL
8064,Motorcycle rider,Female,65,65_to_74,Person
8065,Passenger,Female,83,75_or_older,Person
8066,Driver,Male,36,26_to_39,Person
8067,Driver,Male,26,26_to_39,Person
8068,Driver,Female,19,17_to_25,Person
8069,Passenger,Male,21,17_to_25,Person
8070,Driver,Female,42,40_to_64,Person
8071,Pedestrian,Female,32,26_to_39,Person
8072,Passenger,Female,80,75_or_older,Person
8073,Passenger,Female,95,75_or_older,Person
8074,Passenger,Female,91,75_or_older,Person
8075,Motorcycle rider,Male,70,65_to_74,Person
8076,Pedestrian,Male,79,75_or_older,Person
8077,Pedestrian,Male,66,65_to_74,Person
8078,Pedestrian,Female,60,40_to_64,Person
8079,Pedestrian,Male,35,26_to_39,Person
8080,Driver,Female,31,26_to_39,Person
8081,Pedestrian,Female,27,26_to_39,Person
8082,Driver,Male,57,40_to_64,Person
8083,Driver,Female,60,40_to_64,Person
8084,Driver,Female,93,75_or_older,Person
8085,Pedestrian,Male,80,75_or_older,Person
8086,Driver,Male,34,26_to_39,Person
8087,Driver,Male,80,75_or_older,Person
8088,Driver,Male,80,75_or_older,Person
8089,Pedestrian,Female,93,75_or_older,Person
8090,Motorcycle rider,Male,33,26_to_39,Person
8091,Pedestrian,Female,58,40_to_64,Person
8092,Motorcycle rider,Male,23,17_to_25,Person
8093,Pedestrian,Male,44,40_to_64,Person
8094,Driver,Male,24,17_to_25,Person
8095,Driver,Male,22,17_to_25,Person
8096,Driver,Male,36,26_to_39,Person
8097,Motorcycle rider,Male,48,40_to_64,Person
8098,Driver,Female,62,40_to_64,Person
8099,Passenger,Male,75,75_or_older,Person
8100,Passenger,Male,44,40_to_64,Person
8101,Driver,Male,83,75_or_older,Person
8102,Motorcycle rider,Male,49,40_to_64,Person
8103,Passenger,Female,4,0_to_16,Person
8104,Pedestrian,Female,19,17_to_25,Person
8105,Driver,Male,26,26_to_39,Person
8106,Pedestrian,Male,41,40_to_64,Person
8107,Driver,Male,36,26_to_39,Person
8108,Driver,Male,63,40_to_64,Person
8109,Driver,Female,17,17_to_25,Person
8110,Driver,Male,19,17_to_25,Person
8111,Passenger,Female,15,0_to_16,Person
8112,Driver,Male,53,40_to_64,Person
8113,Driver,Male,21,17_to_25,Person
8114,Driver,Male,86,75_or_older,Person
8115,Motorcycle rider,Male,68,65_to_74,Person
8116,Driver,Female,30,26_to_39,Person
8117,Driver,Female,26,26_to_39,Person
8118,Pedestrian,Male,52,40_to_64,Person
8119,Pedestrian,Female,75,75_or_older,Person
8120,Motorcycle rider,Male,62,40_to_64,Person
8121,Driver,Male,44,40_to_64,Person
8122,Pedestrian,Male,19,17_to_25,Person
8123,Driver,Female,43,40_to_64,Person
8124,Passenger,Male,9,0_to_16,Person
8125,Passenger,Male,12,0_to_16,Person
8126,Driver,Male,45,40_to_64,Person
8127,Motorcycle rider,Female,45,40_to_64,Person
8128,Driver,Male,64,40_to_64,Person
8129,Driver,Male,28,26_to_39,Person
8130,Driver,Female,49,40_to_64,Person
8131,Motorcycle rider,Male,42,40_to_64,Person
8132,Driver,Female,26,26_to_39,Person
8133,Pedestrian,Female,91,75_or_older,Person
8134,Driver,Male,86,75_or_older,Person
8135,Driver,Female,23,17_to_25,Person
8136,Pedestrian,Female,24,17_to_25,Person
8137,Pedestrian,Male,20,17_to_25,Person
8138,Driver,Male,59,40_to_64,Person
8139,Pedestrian,Male,2,0_to_16,Person
8140,Motorcycle rider,Male,65,65_to_74,Person
8141,Motorcycle rider,Male,50,40_to_64,Person
8142,Motorcycle pillion passenger,Female,45,40_to_64,Person
8143,Motorcycle rider,Male,33,26_to_39,Person
8144,Driver,Male,91,75_or_older,Person
8145,Passenger,Female,81,75_or_older,Person
8146,Motorcycle rider,Male,62,40_to_64,Person
8147,Driver,Male,45,40_to_64,Person
8148,Passenger,Female,48,40_to_64,Person
8149,Driver,Male,89,75_or_older,Person
8150,Pedestrian,Female,36,26_to_39,Person
8151,Driver,Male,34,26_to_39,Person
8152,Passenger,Male,49,40_to_64,Person
8153,Driver,Male,62,40_to_64,Person
8154,Driver,Male,37,26_to_39,Person
8155,Motorcycle rider,Male,21,17_to_25,Person
8156,Pedal cyclist,Male,51,40_to_64,Person
8157,Passenger,Female,68,65_to_74,Person
8158,Motorcycle rider,Male,40,40_to_64,Person
8159,Driver,Male,70,65_to_74,Person
8160,Motorcycle rider,Male,40,40_to_64,Person
8161,Driver,Male,40,40_to_64,Person
8162,Motorcycle rider,Male,22,17_to_25,Person
8163,Pedal cyclist,Male,67,65_to_74,Person
8164,Driver,Female,54,40_to_64,Person
8165,Driver,Male,32,26_to_39,Person
8166,Motorcycle rider,Male,43,40_to_64,Person
8167,Driver,Female,46,40_to_64,Person
8168,Driver,Male,89,75_or_older,Person
8169,Driver,Female,18,17_to_25,Person
8170,Passenger,Male,49,40_to_64,Person
8171,Driver,Female,79,75_or_older,Person
8172,Motorcycle rider,Male,40,40_to_64,Person
8173,Driver,Male,87,75_or_older,Person
8174,Pedestrian,Male,91,75_or_older,Person
8175,Motorcycle rider,Male,19,17_to_25,Person
8176,Pedestrian,Male,70,65_to_74,Person
8177,Driver,Male,46,40_to_64,Person
8178,Passenger,Female,79,75_or_older,Person
8179,Motorcycle rider,Female,40,40_to_64,Person
8180,Pedestrian,Female,55,40_to_64,Person
8181,Passenger,Male,20,17_to_25,Person
8182,Driver,Male,45,40_to_64,Person
8183,Driver,Male,91,75_or_older,Person
8184,Driver,Male,58,40_to_64,Person
8185,Motorcycle rider,Male,39,26_to_39,Person
8186,Pedal cyclist,Male,16,0_to_16,Person
8187,Pedestrian,Female,48,40_to_64,Person
8188,Driver,Female,27,26_to_39,Person
8189,Passenger,Male,18,17_to_25,Person
8190,Driver,Male,30,26_to_39,Person
8191,Motorcycle rider,Male,44,40_to_64,Person
8192,Pedal cyclist,Male,55,40_to_64,Person
8193,Passenger,Female,101,75_or_older,Person
8194,Pedestrian,Male,4,0_to_16,Person
8195,Driver,Male,77,75_or_older,Person
8196,Driver,Male,68,65_to_74,Person
8197,Driver,Male,26,26_to_39,Person
8198,Motorcycle rider,Male,22,17_to_25,Person
8199,Driver,Male,90,75_or_older,Person
8200,Pedestrian,Male,19,17_to_25,Person
8201,Driver,Male,89,75_or_older,Person
8202,Driver,Male,54,40_to_64,Person
8203,Pedestrian,Male,43,40_to_64,Person
8204,Driver,Male,36,26_to_39,Person
8205,Passenger,Male,90,75_or_older,Person
8206,Passenger,Female,11,0_to_16,Person
8207,Passenger,Male,7,0_to_16,Person
8208,Driver,Female,43,40_to_64,Person
8209,Driver,Female,85,75_or_older,Person
8210,Driver,Female,30,26_to_39,Person
8211,Passenger,Male,22,17_to_25,Person
8212,Passenger,Male,38,26_to_39,Person
8213,Motorcycle rider,Male,38,26_to_39,Person
8214,Driver,Female,21,17_to_25,Person
8215,Driver,Male,51,40_to_64,Person
8216,Driver,Male,73,65_to_74,Person
8217,Driver,Male,50,40_to_64,Person
8218,Motorcycle rider,Male,44,40_to_64,Person
8219,Motorcycle rider,Male,66,65_to_74,Person
8220,Motorcycle rider,Male,36,26_to_39,Person
8221,Motorcycle rider,Female,44,40_to_64,Person
8222,Motorcycle rider,Male,26,26_to_39,Person
8223,Driver,Male,91,75_or_older,Person
8224,Pedal cyclist,Male,50,40_to_64,Person
8225,Passenger,Female,28,26_to_39,Person
8226,Pedestrian,Male,68,65_to_74,Person
8227,Pedestrian,Female,21,17_to_25,Person
8228,Driver,Female,22,17_to_25,Person
8229,Passenger,Male,32,26_to_39,Person
8230,Passenger,Male,16,0_to_16,Person
8231,Passenger,Male,31,26_to_39,Person
8232,Motorcycle rider,Male,32,26_to_39,Person
8233,Driver,Male,17,17_to_25,Person
8234,Driver,Male,22,17_to_25,Person
8235,Driver,Male,19,17_to_25,Person
8236,Motorcycle rider,Male,46,40_to_64,Person
8237,Motorcycle rider,Male,69,65_to_74,Person
8238,Motorcycle rider,Male,48,40_to_64,Person
8239,Driver,Female,79,75_or_older,Person
8240,Motorcycle rider,Male,25,17_to_25,Person
8241,Passenger,Male,19,17_to_25,Person
8242,Passenger,Male,19,17_to_25,Person
8243,Motorcycle rider,Male,27,26_to_39,Person
8244,Passenger,Male,25,17_to_25,Person
8245,Driver,Male,40,40_to_64,Person
8246,Driver,Male,19,17_to_25,Person
8247,Driver,Male,27,26_to_39,Person
8248,Motorcycle rider,Male,70,65_to_74,Person
8249,Pedal cyclist,Male,24,17_to_25,Person
8250,Driver,Male,56,40_to_64,Person
8251,Pedestrian,Male,47,40_to_64,Person
8252,Driver,Male,38,26_to_39,Person
8253,Motorcycle rider,Male,34,26_to_39,Person
8254,Driver,Male,18,17_to_25,Person
8255,Driver,Male,33,26_to_39,Person
8256,Pedal cyclist,Male,64,40_to_64,Person
8257,Driver,Female,50,40_to_64,Person
8258,Passenger,Female,52,40_to_64,Person
8259,Pedal cyclist,Male,77,75_or_older,Person
8260,Driver,Female,39,26_to_39,Person
8261,Passenger,Male,14,0_to_16,Person
8262,Motorcycle rider,Male,29,26_to_39,Person
8263,Driver,Female,82,75_or_older,Person
8264,Driver,Female,18,17_to_25,Person
8265,Driver,Male,21,17_to_25,Person
8266,Pedestrian,Male,85,75_or_older,Person
8267,Motorcycle rider,Male,40,40_to_64,Person
8268,Driver,Male,34,26_to_39,Person
8269,Driver,Male,20,17_to_25,Person
8270,Driver,Male,37,26_to_39,Person
8271,Driver,Male,25,17_to_25,Person
8272,Driver,Male,56,40_to_64,Person
8273,Driver,Male,31,26_to_39,Person
8274,Driver,Male,59,40_to_64,Person
8275,Passenger,Female,72,65_to_74,Person
8276,Pedestrian,Male,72,65_to_74,Person
8277,Motorcycle rider,Male,61,40_to_64,Person
8278,Passenger,Female,75,75_or_older,Person
8279,Passenger,Male,90,75_or_older,Person
8280,Motorcycle rider,Female,48,40_to_64,Person
8281,Passenger,Female,69,65_to_74,Person
8282,Motorcycle rider,Male,66,65_to_74,Person
8283,Pedestrian,Female,5,0_to_16,Person
8284,Passenger,Female,75,75_or_older,Person
8285,Driver,Male,79,75_or_older,Person
8286,Passenger,Female,18,17_to_25,Person
8287,Driver,Male,69,65_to_74,Person
8288,Driver,Male,58,40_to_64,Person
8289,Driver,Male,19,17_to_25,Person
8290,Driver,Male,39,26_to_39,Person
8291,Driver,Male,27,26_to_39,Person
8292,Driver,Male,39,26_to_39,Person
8293,Driver,Male,32,26_to_39,Person
8294,Pedal cyclist,Male,35,26_to_39,Person
8295,Driver,Male,49,40_to_64,Person
8296,Driver,Male,18,17_to_25,Person
8297,Driver,Male,27,26_to_39,Person
8298,Motorcycle rider,Male,33,26_to_39,Person
8299,Motorcycle rider,Male,54,40_to_64,Person
8300,Driver,Male,42,40_to_64,Person
8301,Driver,Male,85,75_or_older,Person
8302,Pedestrian,Female,50,40_to_64,Person
8303,Driver,Female,75,75_or_older,Person
8304,Driver,Male,30,26_to_39,Person
8305,Pedal cyclist,Male,66,65_to_74,Person
8306,Pedal cyclist,Female,35,26_to_39,Person
8307,Driver,Male,64,40_to_64,Person
8308,Passenger,Male,32,26_to_39,Person
8309,Driver,Male,76,75_or_older,Person
8310,Motorcycle rider,Male,35,26_to_39,Person
8311,Passenger,Female,30,26_to_39,Person
8312,Motorcycle rider,Male,64,40_to_64,Person
8313,Driver,Female,55,40_to_64,Person
8314,Motorcycle rider,Male,56,40_to_64,Person
8315,Driver,Male,43,40_to_64,Person
8316,Passenger,Male,22,17_to_25,Person
8317,Motorcycle rider,Male,30,26_to_39,Person
8318,Passenger,Female,28,26_to_39,Person
8319,Pedestrian,Male,33,26_to_39,Person
8320,Passenger,Male,20,17_to_25,Person
8321,Passenger,Male,22,17_to_25,Person
8322,Driver,Male,18,17_to_25,Person
8323,Driver,Male,24,17_to_25,Person
8324,Pedestrian,Male,75,75_or_older,Person
8325,Motorcycle pillion passenger,Female,50,40_to_64,Person
8326,Passenger,Male,65,65_to_74,Person
8327,Driver,Female,27,26_to_39,Person
8328,Motorcycle rider,Male,47,40_to_64,Person
8329,Motorcycle rider,Male,51,40_to_64,Person
8330,Driver,Male,18,17_to_25,Person
8331,Passenger,Female,17,17_to_25,Person
8332,Driver,Female,35,26_to_39,Person
8333,Driver,Male,19,17_to_25,Person
8334,Passenger,Female,18,17_to_25,Person
8335,Pedestrian,Male,52,40_to_64,Person
8336,Pedestrian,Female,3,0_to_16,Person
8337,Driver,Female,25,17_to_25,Person
8338,Motorcycle rider,Male,39,26_to_39,Person
8339,Driver,Male,34,26_to_39,Person
8340,Driver,Male,56,40_to_64,Person
8341,Driver,Male,63,40_to_64,Person
8342,Motorcycle rider,Male,61,40_to_64,Person
8343,Motorcycle rider,Male,16,0_to_16,Person
8344,Driver,Male,85,75_or_older,Person
8345,Passenger,Male,72,65_to_74,Person
8346,Driver,Male,59,40_to_64,Person
8347,Passenger,Male,27,26_to_39,Person
8348,Driver,Male,28,26_to_39,Person
8349,Driver,Male,21,17_to_25,Person
8350,Driver,Female,50,40_to_64,Person
8351,Motorcycle rider,Male,47,40_to_64,Person
8352,Driver,Male,53,40_to_64,Person
8353,Driver,Male,44,40_to_64,Person
8354,Motorcycle rider,Male,52,40_to_64,Person
8355,Motorcycle rider,Male,22,17_to_25,Person
8356,Motorcycle rider,Male,34,26_to_39,Person
8357,Passenger,Male,16,0_to_16,Person
8358,Driver,Female,49,40_to_64,Person
8359,Passenger,Male,7,0_to_16,Person
8360,Driver,Male,32,26_to_39,Person
8361,Pedestrian,Male,13,0_to_16,Person
8362,Motorcycle rider,Male,54,40_to_64,Person
8363,Pedestrian,Male,3,0_to_16,Person
8364,Motorcycle rider,Male,73,65_to_74,Person
8365,Driver,Female,20,17_to_25,Person
8366,Motorcycle rider,Male,17,17_to_25,Person
8367,Pedestrian,Male,7,0_to_16,Person
8368,Motorcycle rider,Male,22,17_to_25,Person
8369,Passenger,Male,43,40_to_64,Person
8370,Driver,Male,39,26_to_39,Person
8371,Pedal cyclist,Male,74,65_to_74,Person
8372,Pedestrian,Male,81,75_or_older,Person
8373,Driver,Male,35,26_to_39,Person
8374,Driver,Male,91,75_or_older,Person
8375,Driver,Male,79,75_or_older,Person
8376,Driver,Male,46,40_to_64,Person
8377,Driver,Male,19,17_to_25,Person
8378,Motorcycle rider,Male,23,17_to_25,Person
8379,Driver,Male,15,0_to_16,Person
8380,Pedal cyclist,Male,50,40_to_64,Person
8381,Driver,Male,18,17_to_25,Person
8382,Pedestrian,Female,31,26_to_39,Person
8383,Passenger,Female,84,75_or_older,Person
8384,Pedestrian,Male,80,75_or_older,Person
8385,Driver,Male,58,40_to_64,Person
8386,Driver,Male,49,40_to_64,Person
8387,Passenger,Male,25,17_to_25,Person
8388,Driver,Male,45,40_to_64,Person
8389,Driver,Male,38,26_to_39,Person
8390,Passenger,Male,21,17_to_25,Person
8391,Driver,Male,62,40_to_64,Person
8392,Driver,Male,55,40_to_64,Person
8393,Pedestrian,Male,22,17_to_25,Person
8394,Passenger,Male,40,40_to_64,Person
8395,Driver,Male,40,40_to_64,Person
8396,Driver,Male,41,40_to_64,Person
8397,Driver,Female,85,75_or_older,Person
8398,Driver,Male,78,75_or_older,Person
8399,Motorcycle rider,Male,22,17_to_25,Person
8400,Motorcycle rider,Male,36,26_to_39,Person
8401,Passenger,Female,86,75_or_older,Person
8402,Motorcycle rider,Male,33,26_to_39,Person
8403,Passenger,Male,34,26_to_39,Person
8404,Pedestrian,Male,15,0_to_16,Person
8405,Pedestrian,Male,15,0_to_16,Person
8406,Driver,Female,21,17_to_25,Person
8407,Passenger,Male,20,17_to_25,Person
8408,Driver,Male,21,17_to_25,Person
8409,Driver,Female,59,40_to_64,Person
8410,Motorcycle rider,Male,43,40_to_64,Person
8411,Passenger,Male,83,75_or_older,Person
8412,Driver,Female,61,40_to_64,Person
8413,Driver,Female,68,65_to_74,Person
8414,Motorcycle rider,Male,47,40_to_64,Person
8415,Driver,Male,20,17_to_25,Person
8416,Motorcycle rider,Male,30,26_to_39,Person
8417,Motorcycle rider,Male,34,26_to_39,Person
8418,Driver,Male,22,17_to_25,Person
8419,Driver,Female,22,17_to_25,Person
8420,Driver,Male,32,26_to_39,Person
8421,Pedestrian,Male,75,75_or_older,Person
8422,Pedestrian,Male,2,0_to_16,Person
8423,Driver,Male,25,17_to_25,Person
8424,Driver,Male,76,75_or_older,Person
8425,Passenger,Female,64,40_to_64,Person
8426,Driver,Male,62,40_to_64,Person
8427,Passenger,Female,18,17_to_25,Person
8428,Driver,Female,36,26_to_39,Person
8429,Motorcycle rider,Male,45,40_to_64,Person
8430,Motorcycle rider,Male,34,26_to_39,Person
8431,Motorcycle rider,Male,24,17_to_25,Person
8432,Driver,Male,38,26_to_39,Person
8433,Driver,Male,59,40_to_64,Person
8434,Driver,Female,39,26_to_39,Person
8435,Driver,Male,59,40_to_64,Person
8436,Driver,Male,82,75_or_older,Person
8437,Driver,Male,56,40_to_64,Person
8438,Passenger,Male,88,75_or_older,Person
8439,Driver,Female,93,75_or_older,Person
8440,Driver,Female,53,40_to_64,Person
8441,Driver,Male,20,17_to_25,Person
8442,Driver,Female,19,17_to_25,Person
8443,Driver,Male,48,40_to_64,Person
8444,Driver,Female,63,40_to_64,Person
8445,Driver,Male,70,65_to_74,Person
8446,Driver,Female,87,75_or_older,Person
8447,Driver,Male,62,40_to_64,Person
8448,Driver,Male,18,17_to_25,Person
8449,Driver,Male,17,17_to_25,Person
8450,Driver,Male,91,75_or_older,Person
8451,Driver,Male,89,75_or_older,Person
8452,Passenger,Female,93,75_or_older,Person
8453,Motorcycle rider,Male,42,40_to_64,Person
8454,Passenger,Female,3,0_to_16,Person
8455,Passenger,Female,17,17_to_25,Person
8456,Driver,Male,36,26_to_39,Person
8457,Driver,Male,84,75_or_older,Person
8458,Motorcycle rider,Male,50,40_to_64,Person
8459,Passenger,Male,19,17_to_25,Person
8460,Motorcycle rider,Male,46,40_to_64,Person
8461,Driver,Male,36,26_to_39,Person
8462,Motorcycle rider,Male,41,40_to_64,Person
8463,Motorcycle rider,Female,59,40_to_64,Person
8464,Driver,Male,62,40_to_64,Person
8465,Driver,Male,48,40_to_64,Person
8466,Pedestrian,Female,48,40_to_64,Person
8467,Pedestrian,Female,30,26_to_39,Person
8468,Pedestrian,Female,53,40_to_64,Person
8469,Driver,Female,71,65_to_74,Person
8470,Driver,Male,79,75_or_older,Person
8471,Pedestrian,Female,51,40_to_64,Person
8472,Motorcycle rider,Male,26,26_to_39,Person
8473,Driver,Male,59,40_to_64,Person
8474,Passenger,Female,52,40_to_64,Person
8475,Driver,Male,34,26_to_39,Person
8476,Passenger,Female,96,75_or_older,Person
8477,Passenger,Female,67,65_to_74,Person
8478,Driver,Male,61,40_to_64,Person
8479,Driver,Male,28,26_to_39,Person
8480,Driver,Male,24,17_to_25,Person
8481,Passenger,Male,19,17_to_25,Person
8482,Driver,Male,23,17_to_25,Person
8483,Motorcycle rider,Male,40,40_to_64,Person
8484,Driver,Male,69,65_to_74,Person
8485,Motorcycle pillion passenger,Female,49,40_to_64,Person
8486,Driver,Female,19,17_to_25,Person
8487,Passenger,Female,21,17_to_25,Person
8488,Passenger,Female,52,40_to_64,Person
8489,Motorcycle rider,Male,75,75_or_older,Person
8490,Motorcycle rider,Male,22,17_to_25,Person
8491,Pedestrian,Female,64,40_to_64,Person
8492,Pedestrian,Male,23,17_to_25,Person
8493,Motorcycle rider,Male,27,26_to_39,Person
8494,Passenger,Male,67,65_to_74,Person
8495,Passenger,Female,68,65_to_74,Person
8496,Motorcycle rider,Male,21,17_to_25,Person
8497,Passenger,Male,52,40_to_64,Person
8498,Passenger,Female,38,26_to_39,Person
8499,Driver,Male,25,17_to_25,Person
8500,Pedestrian,Male,19,17_to_25,Person
8501,Driver,Male,18,17_to_25,Person
8502,Driver,Male,41,40_to_64,Person
8503,Pedestrian,Male,56,40_to_64,Person
8504,Passenger,Female,70,65_to_74,Person
8505,Driver,Male,44,40_to_64,Person
8506,Driver,Male,29,26_to_39,Person
8507,Driver,Male,57,40_to_64,Person
8508,Driver,Female,81,75_or_older,Person
8509,Pedestrian,Female,1,0_to_16,Person
8510,Driver,Female,79,75_or_older,Person
8511,Pedestrian,Male,34,26_to_39,Person
8512,Pedestrian,Male,4,0_to_16,Person
8513,Driver,Male,52,40_to_64,Person
8514,Driver,Male,29,26_to_39,Person
8515,Driver,Female,20,17_to_25,Person
8516,Motorcycle rider,Male,23,17_to_25,Person
8517,Driver,Female,79,75_or_older,Person
8518,Driver,Male,74,65_to_74,Person
8519,Motorcycle rider,Male,41,40_to_64,Person
8520,Motorcycle rider,Male,44,40_to_64,Person
8521,Motorcycle rider,Male,60,40_to_64,Person
8522,Motorcycle pillion passenger,Male,14,0_to_16,Person
8523,Motorcycle rider,Male,31,26_to_39,Person
8524,Pedestrian,Male,39,26_to_39,Person
8525,Driver,Male,26,26_to_39,Person
8526,Driver,Male,24,17_to_25,Person
8527,Passenger,Female,78,75_or_older,Person
8528,Driver,Female,54,40_to_64,Person
8529,Passenger,Male,79,75_or_older,Person
8530,Passenger,Female,75,75_or_older,Person
8531,Passenger,Female,66,65_to_74,Person
8532,Driver,Male,17,17_to_25,Person
8533,Passenger,Male,10,0_to_16,Person
8534,Driver,Male,24,17_to_25,Person
8535,Motorcycle rider,Male,69,65_to_74,Person
8536,Pedestrian,Female,45,40_to_64,Person
8537,Driver,Male,23,17_to_25,Person
8538,Passenger,Male,18,17_to_25,Person
8539,Passenger,Female,21,17_to_25,Person
8540,Driver,Male,47,40_to_64,Person
8541,Driver,Male,35,26_to_39,Person
8542,Driver,Male,75,75_or_older,Person
8543,Passenger,Female,17,17_to_25,Person
8544,Passenger,Male,21,17_to_25,Person
8545,Driver,Female,21,17_to_25,Person
8546,Driver,Male,68,65_to_74,Person
8547,Driver,Male,19,17_to_25,Person
8548,Passenger,Male,19,17_to_25,Person
8549,Motorcycle pillion passenger,Male,16,0_to_16,Person
8550,Driver,Male,20,17_to_25,Person
8551,Motorcycle rider,Male,26,26_to_39,Person
8552,Driver,Male,76,75_or_older,Person
8553,Driver,Male,53,40_to_64,Person
8554,Driver,Male,23,17_to_25,Person
8555,Driver,Female,25,17_to_25,Person
8556,Pedestrian,Male,56,40_to_64,Person
8557,Motorcycle rider,Male,48,40_to_64,Person
8558,Driver,Male,17,17_to_25,Person
8559,Driver,Female,76,75_or_older,Person
8560,Driver,Male,35,26_to_39,Person
8561,Driver,Male,60,40_to_64,Person
8562,Pedestrian,Male,46,40_to_64,Person
8563,Pedestrian,Male,18,17_to_25,Person
8564,Driver,Male,38,26_to_39,Person
8565,Driver,Male,34,26_to_39,Person
8566,Driver,Male,53,40_to_64,Person
8567,Pedal cyclist,Female,33,26_to_39,Person
8568,Driver,Female,67,65_to_74,Person
8569,Driver,Male,51,40_to_64,Person
8570,Pedestrian,Female,66,65_to_74,Person
8571,Driver,Male,23,17_to_25,Person
8572,Motorcycle rider,Male,58,40_to_64,Person
8573,Driver,Male,55,40_to_64,Person
8574,Passenger,Female,27,26_to_39,Person
8575,Driver,Male,18,17_to_25,Person
8576,Pedestrian,Male,18,17_to_25,Person
8577,Driver,Male,46,40_to_64,Person
8578,Passenger,Male,29,26_to_39,Person
8579,Driver,Male,26,26_to_39,Person
8580,Pedestrian,Female,86,75_or_older,Person
8581,Driver,Female,90,75_or_older,Person
8582,Passenger,Female,24,17_to_25,Person
8583,Driver,Male,19,17_to_25,Person
8584,Driver,Male,38,26_to_39,Person
8585,Pedestrian,Female,26,26_to_39,Person
8586,Motorcycle rider,Male,35,26_to_39,Person
8587,Driver,Male,49,40_to_64,Person
8588,Motorcycle rider,Female,36,26_to_39,Person
8589,Passenger,Male,16,0_to_16,Person
8590,Driver,Male,40,40_to_64,Person
8591,Pedestrian,Male,73,65_to_74,Person
8592,Driver,Female,45,40_to_64,Person
8593,Passenger,Male,12,0_to_16,Person
8594,Pedestrian,Female,22,17_to_25,Person
8595,Motorcycle rider,Male,15,0_to_16,Person
8596,Pedestrian,Female,32,26_to_39,Person
8597,Motorcycle rider,Male,39,26_to_39,Person
8598,Driver,Male,19,17_to_25,Person
8599,Driver,Female,23,17_to_25,Person
8600,Passenger,Female,2,0_to_16,Person
8601,Motorcycle rider,Male,66,65_to_74,Person
8602,Passenger,Female,46,40_to_64,Person
8603,Driver,Male,37,26_to_39,Person
8604,Driver,Male,25,17_to_25,Person
8605,Pedestrian,Female,45,40_to_64,Person
8606,Driver,Male,85,75_or_older,Person
8607,Motorcycle rider,Male,31,26_to_39,Person
8608,Motorcycle rider,Male,22,17_to_25,Person
8609,Pedestrian,Male,79,75_or_older,Person
8610,Driver,Male,45,40_to_64,Person
8611,Driver,Male,86,75_or_older,Person
8612,Passenger,Male,23,17_to_25,Person
8613,Driver,Male,28,26_to_39,Person
8614,Passenger,Male,17,17_to_25,Person
8615,Passenger,Male,22,17_to_25,Person
8616,Pedestrian,Male,25,17_to_25,Person
8617,Passenger,Female,87,75_or_older,Person
8618,Passenger,Male,1,0_to_16,Person
8619,Passenger,Female,22,17_to_25,Person
8620,Driver,Male,55,40_to_64,Person
8621,Motorcycle rider,Male,30,26_to_39,Person
8622,Motorcycle rider,Male,34,26_to_39,Person
8623,Driver,Male,39,26_to_39,Person
8624,Driver,Female,41,40_to_64,Person
8625,Pedestrian,Male,25,17_to_25,Person
8626,Passenger,Male,11,0_to_16,Person
8627,Driver,Male,43,40_to_64,Person
8628,Driver,Male,72,65_to_74,Person
8629,Motorcycle rider,Male,50,40_to_64,Person
8630,Motorcycle rider,Male,36,26_to_39,Person
8631,Driver,Female,37,26_to_39,Person
8632,Passenger,Female,14,0_to_16,Person
8633,Driver,Female,72,65_to_74,Person
8634,Motorcycle rider,Female,44,40_to_64,Person
8635,Passenger,Male,3,0_to_16,Person
8636,Driver,Male,28,26_to_39,Person
8637,Driver,Female,26,26_to_39,Person
8638,Pedestrian,Female,52,40_to_64,Person
8639,Driver,Female,32,26_to_39,Person
8640,Pedestrian,Male,81,75_or_older,Person
8641,Driver,Male,80,75_or_older,Person
8642,Driver,Male,69,65_to_74,Person
8643,Driver,Male,26,26_to_39,Person
8644,Driver,Female,49,40_to_64,Person
8645,Driver,Female,40,40_to_64,Person
8646,Pedestrian,Female,26,26_to_39,Person
8647,Driver,Male,22,17_to_25,Person
8648,Driver,Male,85,75_or_older,Person
8649,Pedestrian,Male,23,17_to_25,Person
8650,Motorcycle rider,Male,44,40_to_64,Person
8651,Pedal cyclist,Male,59,40_to_64,Person
8652,Pedestrian,Male,72,65_to_74,Person
8653,Driver,Male,24,17_to_25,Person
8654,Pedestrian,Male,45,40_to_64,Person
8655,Driver,Male,76,75_or_older,Person
8656,Driver,Male,75,75_or_older,Person
8657,Motorcycle rider,Male,59,40_to_64,Person
8658,Driver,Female,48,40_to_64,Person
8659,Driver,Male,61,40_to_64,Person
8660,Motorcycle rider,Male,43,40_to_64,Person
8661,Driver,Male,45,40_to_64,Person
8662,Pedestrian,Male,46,40_to_64,Person
8663,Driver,Male,23,17_to_25,Person
8664,Motorcycle rider,Male,48,40_to_64,Person
8665,Passenger,Male,18,17_to_25,Person
8666,Driver,Male,17,17_to_25,Person
8667,Motorcycle rider,Male,22,17_to_25,Person
8668,Motorcycle rider,Male,14,0_to_16,Person
8669,Pedestrian,Male,71,65_to_74,Person
8670,Driver,Female,52,40_to_64,Person
8671,Motorcycle rider,Male,47,40_to_64,Person
8672,Driver,Male,40,40_to_64,Person
8673,Passenger,Male,28,26_to_39,Person
8674,Passenger,Male,15,0_to_16,Person
8675,Driver,Male,16,0_to_16,Person
8676,Passenger,Male,24,17_to_25,Person
8677,Passenger,Female,20,17_to_25,Person
8678,Motorcycle rider,Male,16,0_to_16,Person
